Date,Close,High,Low,Open,Volume
2015-07-23,143.1354217529297,144.08071514816774,142.868798642234,144.08071514816774,4968600
2015-07-24,141.81033325195312,143.20807290939948,141.64065958881656,143.19191057761336,4591300
2015-07-27,140.7681121826172,141.2124839509073,140.4045397642889,140.9620232255756,5370200
2015-07-28,142.2869873046875,142.42433627534623,140.8246109561066,141.2770575249223,5625900
2015-07-29,143.21615600585938,143.45854168336274,142.33549996156992,142.4647739666714,4175900
2015-07-30,143.1838836669922,143.32123271268796,142.3032273766922,143.0384472885636,3659000
2015-07-31,142.74761962890625,143.595963767773,142.59412053901002,143.5474890732527,4483800
2015-08-03,141.99620056152344,142.90109416771452,141.18018131510118,142.8607068182066,4530500
2015-08-04,141.64881896972656,142.30325196510617,141.25292177319605,142.02854149799663,4055700
2015-08-05,141.68109130859375,142.61830951227526,141.41446825091282,142.06890106147068,4565500
2015-08-06,140.75999450683594,141.91534842588908,140.2994605425166,141.77799943519196,5374100
2015-08-07,140.45298767089844,140.67921101377064,139.61273130140845,140.49338733817868,6158400
2015-08-10,142.3517608642578,142.45679760716533,141.22871836482597,141.22871836482597,4504000
2015-08-11,140.671142578125,141.30133796672183,140.24293320711044,141.05895227997348,6761100
2015-08-12,140.7519989013672,140.90549798114697,138.48166478884568,139.6370316878676,8825600
2015-08-13,140.8327178955078,141.36596389893688,140.21868488832254,140.57418222394193,6562700
2015-08-14,141.30943298339844,141.45486934734535,140.63076282697915,140.71963718043287,3512200
2015-08-17,141.95584106445312,141.9800784123186,140.27531508567378,140.7762490408199,4055400
2015-08-18,141.65687561035156,142.1416347934415,141.4548895353345,141.61647592969783,4050400
2015-08-19,140.37217712402344,141.78607894398573,139.8712435246013,140.8488610645461,10988700
2015-08-20,137.5281524658203,139.4106624221647,137.5281524658203,139.1682768908142,12317200
2015-08-21,133.26470947265625,136.71770453173633,133.26470947265625,136.00440490014248,18858700
2015-08-24,128.3769989013672,132.4865477443237,122.04650251868854,126.36679333341816,35102400
2015-08-25,126.844970703125,132.67290655539105,126.68284825663909,132.38921701045302,19357000
2015-08-26,131.84619140625,132.04071862661553,127.80147725060164,130.00620978162394,19884300
2015-08-27,134.91824340820312,134.95067286270083,132.15421990239076,133.62945087671162,15223700
2015-08-28,134.8209991455078,135.05605706741915,133.93748809084778,134.32655502321109,8115700
2015-08-31,133.8888702392578,134.6994337225851,133.19179751708486,134.0266769154546,6363700
2015-09-01,130.06292724609375,131.81373369504536,129.47932097370713,130.8248459761796,14266900
2015-09-02,132.49468994140625,132.51089230320673,130.73575659705833,132.0650799893908,8260600
2015-09-03,132.66493225097656,134.14016382099544,132.2272333842188,133.1999071522945,8023700
2015-09-04,130.47637939453125,131.27072798980828,129.8846716304729,130.8411304170819,8651100
2015-09-08,133.6700439453125,133.76730761780954,132.3488213422068,132.7784190533604,6821700
2015-09-09,131.7327117919922,135.12897298760578,131.49764157871948,134.9830652055381,7865700
2015-09-10,132.43801879882812,133.33774511163554,131.43291523418048,131.74903462147918,8327000
2015-09-11,133.24844360351562,133.2889742248849,131.72458129113735,132.04070034868292,6202300
2015-09-14,132.74594116210938,133.40249538723873,132.42170845523412,133.30523175928272,4595600
2015-09-15,134.6426239013672,134.98305888597244,132.90801953130594,133.22413861474013,6516100
2015-09-16,135.7773895263672,135.8908678398118,134.55344397648557,134.92630835963698,5511700
2015-09-17,135.21002197265625,137.34180677691154,134.94253467884312,135.70446593366643,14270000
2015-09-18,132.8206787109375,134.2013610175566,132.54454720664634,133.19427786989385,10400500
2015-09-21,133.92515563964844,134.4611841201966,132.9262024841366,133.7383623422123,7762600
2015-09-22,132.38218688964844,132.67456522142726,131.55377955084376,132.07356187482964,8979600
2015-09-23,132.04916381835938,132.69077750995143,131.47253684208212,132.59330982956413,4554900
2015-09-24,131.46434020996094,131.7648478482875,129.88874776751632,130.8552201869073,8451800
2015-09-25,132.2846221923828,133.543460253833,131.6186450569001,133.06428883737274,10474600
2015-09-28,129.7750701904297,131.61867727578502,129.6045234918429,131.60243060220216,10013100
2015-09-29,130.13241577148438,130.7253015963841,129.27964514590798,129.92937573647,9906200
2015-09-30,132.07345581054688,132.17904057663247,130.7983710491249,131.60240152138252,7621400
2015-10-01,131.9679718017578,132.61769032557612,130.35988499532397,132.39028636372242,6862800
2015-10-02,133.66537475585938,133.66537475585938,129.88882104676517,130.22993935759274,11877500
2015-10-05,136.10177612304688,136.26420564672233,134.40436467436848,134.60740467710738,6342100
2015-10-06,136.19117736816406,136.79216812368443,135.83382481483625,136.2317878660575,6661000
2015-10-07,137.21441650390625,137.64486027166365,136.01242328786162,136.93016796641987,8832800
2015-10-08,138.36782836914062,138.60336193561008,136.7922344703231,136.9871575192023,8160300
2015-10-09,138.6845245361328,138.8550836963517,138.14850801670048,138.57082256018222,5006100
2015-10-12,139.01742553710938,139.06615315423525,138.44891601634384,138.66007315474872,2835800
2015-10-13,138.5869903564453,139.35042278581804,138.18091033167929,138.27024843283095,5909300
2015-10-14,137.3118438720703,138.83869565270567,137.02758302533096,138.47322627302174,5424000
2015-10-15,139.1392822265625,139.1392822265625,137.40937714914364,137.5799238400388,9637200
2015-10-16,139.6593017578125,139.72430640958723,138.79801181894427,139.30178237223635,8353700
2015-10-19,139.8542938232422,139.86242715314305,138.97674968139438,139.17176362348346,4859800
2015-10-20,139.764892578125,140.0736615062197,139.13924619001403,139.4236275305099,4140900
2015-10-21,139.33433532714844,140.52876994412966,139.2124593043441,140.11437906822025,5801400
2015-10-22,142.03192138671875,142.12130123665685,140.13870267320831,140.2118282599658,8553100
2015-10-23,143.30763244628906,143.52702165141463,142.4950926922846,143.00699670478667,7642900
2015-10-26,143.02322387695312,143.3807432847259,142.90133549791946,143.2019835808395,3795900
2015-10-27,142.73878479003906,143.16130871962503,142.38939882402678,142.46252438923403,4696100
2015-10-28,144.3719940185547,144.3719940185547,142.48690906583022,143.01505471420705,7348500
2015-10-29,144.12828063964844,144.39642019996285,143.5594929913854,143.84388681551692,4726900
2015-10-30,143.40512084960938,144.49392095608724,143.37261232198193,144.3395364457834,6527500
2015-11-02,144.72955322265625,144.86768347032404,143.60012364620007,143.71387869712476,4178300
2015-11-03,145.50140380859375,145.93204860253132,144.46947552955254,144.5669762682963,4284900
2015-11-04,145.16021728515625,145.92400661235976,144.78645595378364,145.90776474464604,6870400
2015-11-05,145.15211486816406,145.64776466085283,144.41270064657735,145.24149474548085,5008100
2015-11-06,145.558349609375,145.58272480653716,144.39642388340985,145.03020380636738,7642800
2015-11-09,144.16082763671875,145.11963116631617,143.60017312172005,145.03837221692868,7962300
2015-11-10,144.45339965820312,144.51840436376102,143.60022994552807,143.80336500100404,4837700
2015-11-11,143.9901123046875,144.8270268935127,143.9088534054673,144.77014318438512,2860300
2015-11-12,141.9263458251953,143.29141933301247,141.86134114402543,143.08015101961655,6164400
2015-11-13,140.25242614746094,141.82875456514884,140.20367576726312,141.4387391251991,8011100
2015-11-16,142.21072387695312,142.2432200147221,139.87872614447326,140.16312004304058,5012900
2015-11-17,142.32444763183594,143.21011287200267,141.999424333813,142.68196706047564,6612200
2015-11-18,144.41268920898438,144.5020690792222,142.73885927396023,142.7469802082099,6254400
2015-11-19,144.35581970214844,144.67270971912217,143.94141648107836,143.9657916825092,5457300
2015-11-20,145.14889526367188,145.8907015539792,144.82283285222084,145.23856429259345,7730000
2015-11-23,144.8881072998047,145.49132425246228,144.5294310368792,145.00223043450927,2597000
2015-11-24,145.08370971679688,145.43423869675385,143.96693267068582,144.0158407984737,4369900
2015-11-25,145.04295349121094,145.36902841782606,144.9288303765173,145.10816847653396,2227400
2015-11-27,145.01853942871094,145.24678572105807,144.57835370446713,144.9370300034384,2878200
2015-11-30,144.47232055664062,145.3690109489695,144.3908111636467,145.20597972449656,3578500
2015-12-01,145.76039123535156,145.83375347236176,144.8066448387373,145.03489120176496,6058300
2015-12-02,144.52133178710938,145.94787778634836,144.35015323275732,145.62181510477706,7427100
2015-12-03,142.51593017578125,144.96958322430234,142.05127809566204,144.82285884436106,7005500
2015-12-04,145.4424285888672,145.6543680176423,142.76867568490326,142.8583447583254,6251600
2015-12-07,144.56202697753906,145.16525634640905,143.81207320024814,145.11634821026874,5647000
2015-12-08,143.28224182128906,144.17077294192256,142.5893432770943,143.20886716663418,6890200
2015-12-09,142.64627075195312,144.9042774404529,141.9044647933517,143.0130939104278,9545800
2015-12-10,143.37193298339844,144.39089427094592,142.5323098775387,142.801304711578,5613800
2015-12-11,140.80409240722656,142.14912828587245,140.57584615602988,141.55404615237103,8895600
2015-12-14,141.75787353515625,141.79863446980974,139.81777991825751,140.9997723922632,12321600
2015-12-15,143.0294952392578,143.83650423330946,142.58114999895895,142.58114999895895,8039800
2015-12-16,144.80648803710938,145.09994910587395,142.62999029313892,143.82012897755942,11286600
2015-12-17,142.736083984375,145.25495298164861,142.72792433447717,145.22233925903868,8504100
2015-12-18,139.7194061279297,142.0970902419649,139.62952764867805,142.0398891790149,10946100
2015-12-21,140.74070739746094,140.9939978223548,139.64583347871067,140.76521856970652,6466700
2015-12-22,142.1788330078125,142.399446154054,140.68358829224937,141.43530623740253,6003700
2015-12-23,143.64942932128906,143.6576080206784,142.79150120988942,143.1673598234416,6456600
2015-12-24,143.1674041748047,143.65765252391395,143.1347143021796,143.52691796848035,1765100
2015-12-28,142.97137451171875,143.09394289463367,142.26869150597486,142.5710168764666,2932200
2015-12-29,144.6055145263672,144.82612763341933,143.80478681795094,143.96003261670842,6145700
2015-12-30,143.641357421875,144.39306267511117,143.49427787910176,144.2705067790816,2910000
2015-12-31,142.16241455078125,143.5187450990413,142.14606961380446,143.06118660396234,5773400
2016-01-04,139.9564208984375,139.98094455721423,138.3713098393554,139.76033136857455,14350800
2016-01-05,140.03805541992188,140.32403578222994,139.04122597149657,140.28317966368067,9413000
2016-01-06,138.03622436523438,138.87780800759435,137.27634048893148,138.0198794250084,8713600
2016-01-07,134.78431701660156,137.21919015252135,134.39211314706048,135.601389710169,15400600
2016-01-08,133.3789520263672,135.95272604415925,133.18285009006743,135.60139076760464,12512400
2016-01-11,133.86097717285156,134.40841420267915,132.48828901276943,134.13061256978798,12353700
2016-01-12,134.7760772705078,135.45424879513044,133.2236448428405,134.97217911646405,10250300
2016-01-13,131.8346405029297,135.50328770478185,131.60586122178,135.2581634842541,16369400
2016-01-14,133.6649932861328,134.56377873593155,131.23011879606014,132.38219492692573,14749500
2016-01-15,130.53875732421875,131.27451685639986,129.35338151992644,130.1954078655055,19969100
2016-01-19,130.81671142578125,132.12470752020772,129.82752823064953,131.9857336368427,10233800
2016-01-20,128.8466033935547,129.88483533421967,126.20607311719247,128.55230191722845,16436000
2016-01-21,129.6559600830078,131.0375294541161,128.24985414964073,129.01012583065113,16782400
2016-01-22,131.44619750976562,131.8140835469394,130.48972125612482,131.54430627425674,7390600
2016-01-25,129.73773193359375,131.38909159235118,129.71320783994793,131.13566764193973,5782500
2016-01-26,132.059326171875,132.20648308367976,130.38345630774484,130.3916268406966,5945200
2016-01-27,130.22813415527344,132.62341018757604,129.66405550627476,131.26636569076234,10121900
2016-01-28,131.21725463867188,131.5360799515607,129.5495558806592,131.35622849566528,8613400
2016-01-29,134.3729248046875,134.4219729744805,131.88772190039194,132.1166216754941,6182800
2016-02-01,134.34835815429688,134.863388722151,133.1057633328906,133.5717332723934,6977300
2016-02-02,131.9530487060547,133.00762118021123,131.56882162867248,133.00762118021123,7901000
2016-02-03,133.41647338867188,133.86610248726683,130.3753615433992,132.7788221121571,14249300
2016-02-04,134.18479919433594,134.72435359422013,132.909497866677,133.10570286866013,11715800
2016-02-05,132.3863525390625,134.07857617248,131.79774976028307,133.96412632516723,8292500
2016-02-08,131.08651733398438,131.46256145967436,129.20625928324358,130.89031226356116,13377600
2016-02-09,130.99652099609375,131.9938744037602,129.58223359765958,129.60675765898824,11449200
2016-02-10,130.30174255371094,132.68067817992662,130.1709391402743,131.60156873022464,8205700
2016-02-11,128.18435668945312,129.1817104432318,126.92539622526289,128.18435668945312,14806700
2016-02-12,130.78408813476562,130.78408813476562,128.88748821689927,129.29623959715778,7073000
2016-02-16,132.598876953125,132.6724491698865,131.30722176000816,132.2391739279411,5451200
2016-02-17,134.83059692382812,135.10037407682012,133.522601227186,133.60434394155027,5584200
2016-02-18,134.49546813964844,135.25573921336238,134.30743364852216,135.15764293910092,5187600
2016-02-19,134.32566833496094,134.41593043501095,133.4148462420025,133.89897363283805,4660600
2016-02-22,136.1636962890625,136.59039089423698,135.4990448491411,135.67956900822458,3450700
2016-02-23,134.6949005126953,136.01600243228134,134.44052895091326,135.89292345746753,6052800
2016-02-24,135.1215362548828,135.31026144090762,132.49574826395926,133.42298453917007,8003800
2016-02-25,136.90219116210938,136.90219116210938,134.90002328868832,135.41697995850978,5266900
2016-02-26,136.4426727294922,137.81300599444904,136.31138016595492,137.72274392211068,3798000
2016-02-29,135.35958862304688,137.20584869825487,135.35958862304688,136.3442581590073,3485000
2016-03-01,138.28073120117188,138.3381638723119,135.97496032991305,136.22111823586752,3914300
2016-03-02,138.58433532714844,138.6171522079365,137.48478826990114,137.87045235308833,3106200
2016-03-03,138.9618377685547,138.99465465865873,137.95253997714397,138.45308206630443,2968200
2016-03-04,139.51161193847656,139.94650772818986,138.60899094808005,139.10953303898143,3524900
2016-03-07,140.00392150878906,140.25829306607028,138.92078898734155,138.97822166765505,3236000
2016-03-08,139.1833953857422,140.11883336685594,138.8551763652912,139.33110270947228,2832700
2016-03-09,139.51161193847656,139.97932461840804,139.11773413134804,139.83162983129864,3584000
2016-03-10,139.54437255859375,140.6439194884197,138.10019207706472,140.0449144476558,4862300
2016-03-11,141.324951171875,141.41521321259063,140.6603000178525,140.70133049467663,3674200
2016-03-14,141.47271728515625,141.86658248101404,140.890114321477,140.890114321477,2658400
2016-03-15,141.66148376464844,141.6860995640075,140.57835103059247,140.81630793131418,2431600
2016-03-16,142.34249877929688,142.72816285788926,141.2757686155466,141.30859801669166,3556200
2016-03-17,143.5487060546875,143.9343700888392,142.0224646167618,142.33428128796865,4070500
2016-03-18,144.4738006591797,144.68759993080087,143.93928365866375,144.12842681380303,5112000
2016-03-21,144.7369384765625,144.90141296896138,144.1119780674298,144.416233292612,2884900
2016-03-22,144.4821014404297,144.94260016252682,144.02982142849532,144.15317736683147,3980100
2016-03-23,143.7501678466797,144.35869090219967,143.57748718003913,144.08732302126413,5039200
2016-03-24,143.85707092285156,143.85707092285156,142.83738671292036,142.9607425914392,5104900
2016-03-28,144.00509643554688,144.39158897208952,143.62683515359717,144.01332769013982,3098800
2016-03-29,144.78634643554688,144.87678987594975,143.13346997641935,143.4870752197592,5584100
2016-03-30,145.460693359375,146.08565422937963,145.14820665054702,145.64160539631212,3858000
2016-03-31,145.25503540039062,145.7977712226016,145.08234216690727,145.4935033871923,3155400
2016-04-01,146.14317321777344,146.25007917083175,144.24361002275094,144.49030931184478,4035200
2016-04-04,145.6497039794922,146.27467688168522,145.45235468207628,146.069096331783,2318900
2016-04-05,144.58074951171875,145.51819666979068,144.37516888453067,144.79454884684193,5439600
2016-04-06,145.58396911621094,145.62508775052459,144.10379866208314,144.61363459416512,4086700
2016-04-07,144.14492797851562,144.91791325665957,143.64331067339972,144.54787058349316,5251900
2016-04-08,144.44920349121094,145.3948695444034,143.9969235123435,144.9343708559741,2565300
2016-04-11,144.268310546875,145.69092544309132,144.24364186728423,144.82748401446528,3237700
2016-04-12,145.62506103515625,145.78130428829755,144.20244689193413,144.50670214427677,3588400
2016-04-13,147.1299591064453,147.21219638607437,146.3076365007435,146.37342381491732,5400200
2016-04-14,147.2861328125,147.60683797527602,146.99009631242666,147.22034552941247,3689700
2016-04-15,147.03929138183594,147.41783998274533,146.8171120955225,147.29440704590453,3799900
2016-04-18,147.94448852539062,147.98563701781052,146.56198958873205,146.5866761728326,2573700
2016-04-19,148.38890075683594,148.75921214648403,147.78816027656924,148.2407686669211,2992100
2016-04-20,148.74278259277344,149.29413745850505,148.12559262350882,148.12559262350882,2628900
2016-04-21,147.87869262695312,148.84974456694815,147.64827607646487,148.65223928506097,2760300
2016-04-22,148.0432586669922,148.19139075217188,147.19565232522723,147.8046174633946,2410500
2016-04-25,147.7469940185547,147.78814251396093,146.75126823621594,147.49189092649695,2485500
2016-04-26,147.82933044433594,148.33953676455408,147.3931839015505,147.99391191310684,2241000
2016-04-27,148.331298828125,148.66046173624622,147.2944243664591,147.40139540538047,3569300
2016-04-28,146.64434814453125,148.24903970601235,146.26581195913738,147.35205987892334,3550700
2016-04-29,146.142333984375,146.4385856343411,145.07253566189954,145.98597720289837,5496000
2016-05-02,147.0558624267578,147.22868122334734,146.07658521187554,146.54565583349864,2463100
2016-05-03,145.9036407470703,146.33978711007035,145.22884067948175,146.05176024087893,4643200
2016-05-04,145.0972442626953,145.82964247883203,144.75160685124985,145.14661744811286,3446000
2016-05-05,145.19595336914062,145.83782972835448,144.833866693326,145.51689154874757,1778800
2016-05-06,145.9365234375,145.98589659243808,144.5704742193632,144.57871144968857,2940800
2016-05-09,145.64035034179688,146.28222681498798,145.34409869595785,145.86254221536618,1921700
2016-05-10,147.4672088623047,147.52481926899145,146.1834561295171,146.24929121283418,2867200
2016-05-11,145.9036407470703,147.25322832549145,145.87071693283107,147.05572311032395,2697200
2016-05-12,146.00234985351562,146.5783908882829,145.16296859899597,146.3232878983683,2534900
2016-05-13,144.406005859375,146.08476978155198,144.22496244508605,145.57455081548156,3336800
2016-05-16,145.87071228027344,146.23279888482037,144.48821348846397,144.57873513960072,2393500
2016-05-17,144.47174072265625,145.85425196730492,143.9450727620174,145.58268703430687,3349500
2016-05-18,144.52944946289062,145.4346539654392,143.62423240357884,144.07684093323473,4097800
2016-05-19,143.74754333496094,144.1754649048266,142.91639932747896,143.9697350711848,5090900
2016-05-20,144.3190460205078,144.9631790215585,144.11259281245557,144.28601905161713,2749700
2016-05-23,144.33563232421875,144.78983211143787,144.1869919943523,144.3851791008409,1736000
2016-05-24,146.05331420898438,146.35886104218514,145.0540747531123,145.14491470364612,2797000
2016-05-25,147.22596740722656,147.6058470007123,146.5405409804625,146.58183415815358,2711900
2016-05-26,147.06080627441406,147.5645527965603,146.84609939318614,147.39939268785352,2263200
2016-05-27,147.40760803222656,147.481928171723,147.0442483268146,147.17638141985628,1628300
2016-05-31,146.70562744140625,147.8039598918807,146.27621389153683,147.8039598918807,2395400
2016-06-01,146.77178955078125,146.97824286912794,145.7973359366219,146.15242959574115,2481200
2016-06-02,147.22596740722656,147.25074079365947,146.15240779180203,146.41667404829795,1965900
2016-06-03,147.0443115234375,147.23424505074863,146.0368183075791,146.88740498312845,4367200
2016-06-06,147.9691619873047,148.2004012118493,147.33329507275124,147.3993616224917,2720300
2016-06-07,148.1343536376953,148.6381001182022,148.10131405813982,148.20042019589872,1572300
2016-06-08,148.69586181640625,148.79495532749078,148.26643560019943,148.3737953044772,1713500
2016-06-09,148.54737854003906,148.67949916081358,147.93627184040136,148.12620547101025,2141800
2016-06-10,147.58106994628906,148.01874989693724,147.08557702812854,147.57280375041108,4126600
2016-06-13,146.4661407470703,147.82047306891707,146.4661407470703,146.99466037020804,5111300
2016-06-14,146.011962890625,146.51570921556,145.34305652164159,146.16886934278727,3643400
2016-06-15,145.81387329101562,146.8626472018673,145.65696673402985,146.37542033610987,2470100
2016-06-16,146.54885864257812,146.72227240850913,144.35219186742273,145.12019231837192,5573700
2016-06-17,146.0647430419922,146.58603961079393,145.44414166747373,146.58603961079393,2748000
2016-06-20,147.12388610839844,148.30715987643228,147.09078030128134,147.62035957966117,2958400
2016-06-21,147.3390655517578,147.72797682669926,147.06599938257534,147.38871165048744,1854700
2016-06-22,146.9336395263672,148.07553787407724,146.8177817743068,147.4797593334582,2966200
2016-06-23,148.78707885742188,148.80363175939922,147.8437654633501,148.133384430212,2949100
2016-06-24,143.6650390625,146.19708998491708,143.4002557778984,144.434591130269,11377900
2016-06-27,141.66262817382812,142.7217870194285,140.97582768976127,142.7217870194285,7683900
2016-06-28,143.8305206298828,143.86361380054097,142.49001363423008,143.0278755101808,5642800
2016-06-29,146.1639862060547,146.31293705159607,144.80693882723455,144.93933677301288,5578200
2016-06-30,148.11683654785156,148.18303553183958,146.34605476120876,146.5032757699097,5069000
2016-07-01,148.3734130859375,148.77887730121557,147.93485567761473,147.93485567761473,3998200
2016-07-05,147.46310424804688,147.85200266163667,147.0079942412989,147.7692634225128,3233100
2016-07-06,148.1002655029297,148.1995702798294,146.42878871010856,146.96663802814723,5395400
2016-07-07,147.94305419921875,148.7126062962964,147.3224529641606,148.24094329709325,2343300
2016-07-08,150.02000427246094,150.2351414835464,148.9277400634943,148.95256310222862,5177300
2016-07-11,150.6985626220703,151.1950487838786,150.41722635592384,150.48342535257612,2358700
2016-07-12,151.74932861328125,151.93964268359116,151.24457271937962,151.43488678968953,3128000
2016-07-13,151.9232177734375,152.08870894398078,151.4681075848183,151.98940414072123,2390500
2016-07-14,153.0485382080078,153.30505135392386,152.72582608473218,153.1312774600844,3354700
2016-07-15,153.09402465820312,153.60742548712906,152.73794696672934,153.48321968509268,3837200
2016-07-18,153.25975036621094,153.50817479006346,152.95336740351442,153.052732118899,2134900
2016-07-19,153.5413055419922,153.5413055419922,153.04446928634397,153.20179255429431,2046300
2016-07-20,153.8392791748047,154.0877034052704,153.51633146581366,153.93864381283848,2159500
2016-07-21,153.1769256591797,153.79798035102647,152.81257155163385,153.6406444740962,2837700
2016-07-22,153.6157989501953,153.66549393786443,152.9947442759233,153.19348632043062,3078300
2016-07-25,153.0361785888672,153.4419389327447,152.671824424633,153.4170977520371,2316600
2016-07-26,152.86221313476562,153.2100021244449,152.11694018369377,152.87048931235836,4744400
2016-07-27,152.84556579589844,153.42521379973476,152.45637085717,153.3092841989675,4146700
2016-07-28,152.6800537109375,152.91191306406645,151.96791065907365,152.59724138393983,2906300
2016-07-29,152.47303771972656,152.7794205903236,151.98446520003932,152.241178363266,4207300
2016-08-01,152.2577667236328,152.79602171335407,151.85201907157693,152.65525083045813,3295900
2016-08-02,151.51246643066406,152.2660156375683,150.96593540354317,152.11695597772308,5139500
2016-08-03,151.83544921875,151.89340775202274,151.29720688163377,151.4131365835691,3008200
2016-08-04,151.91006469726562,152.2744190197126,151.66164014692473,151.9514708948887,2368900
2016-08-05,153.40875244140625,153.42531743424186,151.89337779932598,152.6966093741235,4187700
2016-08-08,153.4253387451172,153.77312783064886,153.21004434989922,153.60751578545126,2076700
2016-08-09,153.48326110839844,153.90557358468092,153.2431129791394,153.50810227551005,1903800
2016-08-10,153.2928466796875,153.8393778100482,153.06098728536284,153.52470607401216,1618300
2016-08-11,154.27000427246094,154.50186370440315,153.6903556926054,153.77315541236112,2188700
2016-08-12,153.93869018554688,154.22852064762932,153.62403119185782,154.13743215686497,2514300
2016-08-15,154.45216369628906,154.75027045120615,154.2948278207231,154.35278635439008,1561500
2016-08-16,153.82278442382812,154.32790929010315,153.78966707448959,154.16229727263644,1614100
2016-08-17,154.10430908203125,154.21194992319718,153.26794770646435,153.8310436199001,2952000
2016-08-18,154.3030548095703,154.3610259601461,153.78965380909173,153.99667197191513,2571800
2016-08-19,154.0006103515625,154.2748286309079,153.50200630178813,153.9839868352293,2368500
2016-08-22,153.83441162109375,154.15850047276626,153.28596234289853,153.6931434221625,3152400
2016-08-23,153.98399353027344,154.67372366777127,153.94244107764763,154.31638779122332,1647900
2016-08-24,153.45204162597656,153.90077481442069,153.14456384795002,153.78443564111896,1882900
2016-08-25,153.2111358642578,153.56015359072745,152.9867754772586,153.13634906859141,2034900
2016-08-26,152.7540740966797,154.1833791374964,152.1889888051724,153.41886242077138,3403500
2016-08-29,153.59335327148438,153.76785574091187,152.76235531796016,152.76235531796016,2229800
2016-08-30,153.3274688720703,153.85930719745073,152.9202878810917,153.6764865843488,1866700
2016-08-31,152.85379028320312,153.2028079584407,152.29702308603663,153.111397661591,1876400
2016-09-01,152.9867706298828,153.1363442164764,151.98956266582158,152.67929267961932,3003500
2016-09-02,153.61837768554688,154.08373479998488,153.16964409091892,153.68485908475665,2652800
2016-09-06,154.0006103515625,154.14187854032542,153.2776332113869,153.82609513013315,2152300
2016-09-07,154.0006103515625,154.06707905683987,153.55186417076004,154.04215012235392,1803600
2016-09-08,153.58511352539062,153.82609745574064,153.30256446356535,153.46876158932687,2229900
2016-09-09,150.3359375,152.69597013120148,150.3359375,152.5463964917733,8242600
2016-09-12,152.3219451904297,152.60448148438982,149.52147313786932,149.65443586915313,7056100
2016-09-13,150.24452209472656,151.5076432874428,149.89550426779775,151.291575575513,7477500
2016-09-14,149.93699645996094,151.02561473372754,149.5879787438016,150.27770875907814,2990400
2016-09-15,151.45773315429688,151.75689302492864,149.7708077582426,149.8871470034868,3932400
2016-09-16,150.678466796875,151.11975210897086,150.23718148477911,151.11975210897086,2844300
2016-09-19,150.6866455078125,151.80235916242665,150.4285369139189,151.4360065628246,2260400
2016-09-20,150.74510192871094,151.5693834878039,150.7284460544204,151.3778853999462,1997800
2016-09-21,152.08547973632812,152.2353443585574,150.67003658380324,151.25286462252544,4496500
2016-09-22,152.9181365966797,153.41769817852224,152.63505042983206,152.9181365966797,2323500
2016-09-23,151.8857421875,152.80162446532196,151.7774980897466,152.71003623753975,1741500
2016-09-26,150.49526977539062,151.16136479666548,150.35372664788443,151.12805305801353,2639800
2016-09-27,151.5360107421875,151.65257639610874,150.07061213507717,150.3536983367854,3717300
2016-09-28,152.4518280029297,152.5600593253939,151.13629463666598,151.83568826287262,6413000
2016-09-29,150.88658142089844,152.7183329738211,150.4119844892303,152.21877129831725,3376400
2016-09-30,152.18545532226562,152.73498458423788,151.51103882107415,151.6442603460439,4583000
2016-10-03,151.8024444580078,152.01059830613167,151.35282503142685,151.79411017307316,1987600
2016-10-04,151.10305786132812,152.31034779921157,150.6534510799738,152.05223902614665,2811200
2016-10-05,152.08547973632812,152.38522168548505,151.62753888279698,151.6691721794268,1818200
2016-10-06,151.9689483642578,152.15212474693638,151.09469975687395,151.81907100356568,2368100
2016-10-07,151.71917724609375,152.36029465313544,150.9698284776469,152.20209569642492,2527700
2016-10-10,152.4685821533203,153.07640075865922,151.71923310896392,151.71923310896392,1879100
2016-10-11,150.8699493408203,152.27707178571558,150.2454876194554,152.25209433323747,3949800
2016-10-12,151.011474609375,151.36950589371858,150.42032469771442,150.703410928783,1920200
2016-10-13,150.57017517089844,150.88657310791214,149.39618433538251,149.9790253150822,3460100
2016-10-14,150.94483947753906,151.9190106705248,150.87824142602975,151.53600199848145,2698100
2016-10-17,150.47023010253906,151.1279905648063,150.24542042607027,150.84490442685333,1801800
2016-10-18,151.011474609375,151.61929309365752,150.80332072687668,151.48607155972945,1720700
2016-10-19,151.5360107421875,151.87738612320808,151.17799219968063,151.41112350752311,1503700
2016-10-20,151.1530303955078,151.9107136404446,150.88660001002256,151.30290780991675,2359600
2016-10-21,151.0363006591797,151.22798868269211,150.21118882653124,150.5195708926198,5607600
2016-10-24,151.65309143066406,152.10314445425303,151.39471376301998,151.9864630987067,1905700
2016-10-25,151.25302124023438,151.82809814337978,151.0613331782903,151.53640113038892,3351100
2016-10-26,151.4947509765625,151.78644803669158,150.31126490110918,150.51962539433652,5375400
2016-10-27,151.29461669921875,151.97804475321803,151.04458173513837,151.93637013965355,2027100
2016-10-28,151.15298461914062,151.9530942329865,150.5779078212687,151.53637339015884,3726600
2016-10-31,150.99462890625,151.43635198297085,150.89461997335047,151.33634305007132,1415600
2016-11-01,150.1195068359375,151.2863327833772,149.302737574847,151.2863327833772,3622300
2016-11-02,149.47781372070312,150.19457428194687,149.22777860076891,149.73617868161986,3552700
2016-11-03,149.27772521972656,149.9278086491879,149.0526924272793,149.76945271069945,1966900
